Date,Month,Outlet ID,Outlet Name,City,Country,Terminal Type,Service,Product,Partner,Free PAX,Paid PAX,Total PAX,Unit Selling Price,Unit Cost,Currency,Total Revenue,Total Cost,Total Margin,Has Issue,Debug Reason
"2026-02-26","Feb 2026","842094608857","Sala Costa Blanca","Alicante","Spain","Domestic/International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,64.1009,"USD",100.0000,128.2017,-28.2017,"No",""
"2026-02-26","Feb 2026","845669072832","Miracle Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",11.0000,0.0000,11.0000,50.0000,46.0287,"USD",550.0000,506.3152,43.6848,"No",""
"2026-02-26","Feb 2026","848824593569","SH Premium Lounge Ha Noi","Hanoi","Vietnam","Domestic","Global Lounge","Global Lounge","ETT",5.0000,0.0000,5.0000,50.0000,34.0000,"USD",250.0000,170.0000,80.0000,"No",""
"2026-02-26","Feb 2026","848824593569","SH Premium Lounge Ha Noi","Hanoi","Vietnam","Domestic","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,34.0000,"USD",28.1500,34.0000,-5.8500,"No",""
"2026-02-26","Feb 2026","848824593569","SH Premium Lounge Ha Noi","Hanoi","Vietnam","Domestic","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,34.0000,"USD",36.0000,34.0000,2.0000,"No",""
"2026-02-26","Feb 2026","855410886728","The Pearl Exclusive Lounge","Krabi","Thailand","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,44.4715,"USD",150.0000,133.4145,16.5855,"No",""
"2026-02-26","Feb 2026","855410886728","The Pearl Exclusive Lounge","Krabi","Thailand","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,44.4715,"USD",28.1500,44.4715,-16.3215,"No",""
"2026-02-26","Feb 2026","855410886728","The Pearl Exclusive Lounge","Krabi","Thailand","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,44.4715,"USD",34.0000,44.4715,-10.4715,"No",""
"2026-02-26","Feb 2026","861497383987","Primus Lounge","Amritsar","India","Domestic","Domestic Lounge","Domestic Lounge","Hettich",1.0000,0.0000,1.0000,1020.0000,500.0000,"INR",1020.0000,500.0000,520.0000,"No",""
"2026-02-26","Feb 2026","866609171657","Miracle Lounge International","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,39.8624,"USD",28.1500,39.8624,-11.7124,"No",""
"2026-02-26","Feb 2026","868045273940","Sala VIP Plaza Mayor","Madrid","Spain","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,66.1672,"USD",150.0000,198.5016,-48.5016,"No",""
"2026-02-26","Feb 2026","868221200518","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,53.7979,"USD",34.0000,53.7979,-19.7979,"No",""
"2026-02-26","Feb 2026","869522726738","Escape Lounge","Brisbane","Australia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,45.8358,"USD",30.2500,45.8358,-15.5858,"No",""
"2026-02-26","Feb 2026","871104738436","SH Premium Lounge Phu Quoc 1","Kien Giang","Vietnam","Domestic","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,34.0000,"USD",150.0000,102.0000,48.0000,"No",""
"2026-02-26","Feb 2026","871104738436","SH Premium Lounge Phu Quoc 1","Kien Giang","Vietnam","Domestic","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,34.0000,"USD",34.0000,34.0000,0.0000,"No",""
"2026-02-26","Feb 2026","871962271645","First Class Lounge","Jeddah","Saudi Arabia","International","Global Lounge","Global Lounge","ICICI",1.0000,1.0000,2.0000,32.3500,54.7870,"USD",64.7000,109.5741,-44.8741,"No",""
"2026-02-26","Feb 2026","873351010983","Aspire Lounge","Copenhagen","Denmark","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,55.5089,"USD",38.0000,55.5089,-17.5089,"No",""
"2026-02-26","Feb 2026","873787611554","IGA Lounge","Istanbul","Turkey","International","Global Lounge","Global Lounge","ETT",194.0000,0.0000,194.0000,50.0000,65.3451,"USD",9700.0000,12676.9587,-2976.9587,"No",""
"2026-02-26","Feb 2026","873787611554","IGA Lounge","Istanbul","Turkey","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,65.3451,"USD",29.2000,65.3451,-36.1451,"No",""
"2026-02-26","Feb 2026","873787611554","IGA Lounge","Istanbul","Turkey","International","Global Lounge","Global Lounge","IDFC Bank",3.0000,0.0000,3.0000,38.0000,65.3451,"USD",114.0000,196.0354,-82.0354,"No",""
"2026-02-26","Feb 2026","881830457175","080 Domestic T2 Departure","Bengaluru","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",96.0000,0.0000,96.0000,1225.0000,1160.0000,"INR",117600.0000,111360.0000,6240.0000,"No",""
"2026-02-26","Feb 2026","881830457175","080 Domestic T2 Departure","Bengaluru","India","Domestic","Domestic Lounge","Domestic Lounge","Vodafone",1.0000,0.0000,1.0000,1170.0000,1160.0000,"INR",1170.0000,1160.0000,10.0000,"No",""
"2026-02-26","Feb 2026","897481896527","Chum Lounge","Beijing","China","Domestic","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,44.0000,"USD",150.0000,132.0000,18.0000,"No",""
"2026-02-26","Feb 2026","910007770329","Coral Sino Lounge","Phuket","Thailand","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,45.3248,"USD",100.0000,90.6496,9.3504,"No",""
"2026-02-26","Feb 2026","923376779294","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,53.7979,"USD",150.0000,161.3938,-11.3938,"No",""
"2026-02-26","Feb 2026","923376779294","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ICICI",3.0000,1.0000,4.0000,28.1500,53.7979,"USD",112.6000,215.1917,-102.5917,"No",""
"2026-02-26","Feb 2026","924644739491","First Class Lounge","Sharjah","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,32.3500,52.3091,"USD",97.0500,156.9272,-59.8772,"No",""
"2026-02-26","Feb 2026","924644739491","First Class Lounge","Sharjah","United Arab Emirates","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,42.5000,52.3091,"USD",42.5000,52.3091,-9.8091,"No",""
"2026-02-26","Feb 2026","936252597681","Al Maha Transit Lounge","Doha","Qatar","International","Global Lounge","Global Lounge","ETT",43.0000,0.0000,43.0000,50.0000,68.7336,"USD",2150.0000,2955.5442,-805.5442,"No",""
"2026-02-26","Feb 2026","936252597681","Al Maha Transit Lounge","Doha","Qatar","International","Global Lounge","Global Lounge","ICICI",6.0000,1.0000,7.0000,32.3500,68.7336,"USD",226.4500,481.1351,-254.6851,"No",""
"2026-02-26","Feb 2026","936252597681","Al Maha Transit Lounge","Doha","Qatar","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,42.5000,68.7336,"USD",42.5000,68.7336,-26.2336,"No",""
"2026-02-26","Feb 2026","948233768480","VIP Lounge No. 39","Shanghai","China","International","Global Lounge","Global Lounge","ETT",5.0000,0.0000,5.0000,50.0000,61.9783,"USD",250.0000,309.8913,-59.8913,"No",""
"2026-02-26","Feb 2026","950397414576","Plaza Premium Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,42.0000,"USD",32.3500,42.0000,-9.6500,"No",""
"2026-02-26","Feb 2026","952668446326","Rose Business Lounge","Ho Chi Minh City","Vietnam","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,50.5000,"USD",28.1500,50.5000,-22.3500,"No",""
"2026-02-26","Feb 2026","958553968061","The SENS Business Lounge","Ho Chi Minh City","Vietnam","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,34.0000,"USD",100.0000,68.0000,32.0000,"No",""
"2026-02-26","Feb 2026","959274994130","Sala VIP T3","Malaga","Spain","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,66.1672,"USD",100.0000,132.3344,-32.3344,"No",""
"2026-02-26","Feb 2026","962130057027","IRCTC Executive Lounge","Madurai","India","","Railways Lounge","Railways Lounge","ICICI",4.0000,0.0000,4.0000,399.0000,297.0000,"INR",1596.0000,1188.0000,408.0000,"No",""
"2026-02-26","Feb 2026","962130057027","IRCTC Executive Lounge","Madurai","India","","Railways Lounge","Railways Lounge","IDFC Bank",5.0000,0.0000,5.0000,350.0000,297.0000,"INR",1750.0000,1485.0000,265.0000,"No",""
"2026-02-26","Feb 2026","962130057027","IRCTC Executive Lounge","Madurai","India","","Railways Lounge","Railways Lounge","RBL",1.0000,0.0000,1.0000,460.0000,297.0000,"INR",460.0000,297.0000,163.0000,"No",""
"2026-02-26","Feb 2026","966084854606","Palm Strip Lounge","Colombo","Sri Lanka","International","Domestic Lounge","Domestic Lounge","GrayWall",2.0000,0.0000,2.0000,2369.0000,1989.0000,"INR",4738.0000,3978.0000,760.0000,"No",""
"2026-02-26","Feb 2026","966084854606","Palm Strip Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","ETT",9.0000,0.0000,9.0000,50.0000,39.0000,"USD",450.0000,351.0000,99.0000,"No",""
"2026-02-26","Feb 2026","967067478324","Plaza Premium Lounge","Melbourne","Australia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,46.0000,"USD",30.2500,46.0000,-15.7500,"No",""
"2026-02-26","Feb 2026","972068434075","Pearl Lounge","Hurghada","Egypt","International","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,43.0000,"USD",200.0000,172.0000,28.0000,"No",""
"2026-02-26","Feb 2026","976020972352","Sala Puerta Del Sol Lounge","Madrid","Spain","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,66.1672,"USD",29.2000,66.1672,-36.9672,"No",""
"2026-02-26","Feb 2026","982651232697","Aspire Airport Lounge","Johannesburg","South Africa","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,49.9337,"USD",100.0000,99.8673,0.1327,"No",""
"2026-02-26","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","AU",5.0000,0.0000,5.0000,475.0000,422.0000,"INR",2375.0000,2110.0000,265.0000,"No",""
"2026-02-26","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","ICICI",78.0000,0.0000,78.0000,399.0000,422.0000,"INR",31122.0000,32916.0000,-1794.0000,"No",""
"2026-02-26","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","IDFC Bank",38.0000,0.0000,38.0000,450.0000,422.0000,"INR",17100.0000,16036.0000,1064.0000,"No",""
"2026-02-26","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","RBL",3.0000,0.0000,3.0000,460.0000,422.0000,"INR",1380.0000,1266.0000,114.0000,"No",""
"2026-02-26","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","SBI",12.0000,0.0000,12.0000,395.0000,422.0000,"INR",4740.0000,5064.0000,-324.0000,"No",""
"2026-02-26","Feb 2026","987636821610","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ETT",22.0000,0.0000,22.0000,50.0000,51.7358,"USD",1100.0000,1138.1876,-38.1876,"No",""
"2026-02-26","Feb 2026","987636821610","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,51.7358,"USD",28.1500,51.7358,-23.5858,"No",""
"2026-02-26","Feb 2026","987636821610","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,51.7358,"USD",36.0000,51.7358,-15.7358,"No",""
"2026-02-26","Feb 2026","987905961255","Marhaba Business Class Lounge","Zanzibar","Tanzania","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,55.9500,"USD",100.0000,111.9000,-11.9000,"No",""
"2026-02-26","Feb 2026","988227324204","The Coral Executive Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",4.0000,1.0000,5.0000,28.1500,43.9919,"USD",140.7500,219.9595,-79.2095,"No",""
"2026-02-26","Feb 2026","996725159334","Concordia Lounge","Denpasar","Indonesia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,44.1830,"USD",28.1500,44.1830,-16.0330,"No",""
"2026-02-26","Feb 2026","996725159334","Concordia Lounge","Denpasar","Indonesia","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,44.1830,"USD",72.0000,88.3661,-16.3661,"No",""
"2026-02-26","Feb 2026","996725159334","Concordia Lounge","Denpasar","Indonesia","International","Global Lounge","Global Lounge","LoungePair",4.0000,0.0000,4.0000,79.0000,44.1830,"USD",316.0000,176.7321,139.2679,"No",""
"2026-02-27","Feb 2026","101032786783","Bidvest Premier Lounge","Johannesburg","South Africa","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,52.9322,"USD",100.0000,105.8644,-5.8644,"No",""
"2026-02-27","Feb 2026","101032786783","Bidvest Premier Lounge","Johannesburg","South Africa","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,52.9322,"USD",28.1500,52.9322,-24.7822,"No",""
"2026-02-27","Feb 2026","103736148239","The View Lounge","Brussels","Belgium","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,59.3411,"USD",100.0000,118.6823,-18.6823,"No",""
"2026-02-27","Feb 2026","104809728512","Primus Lounge","Indore","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",16.0000,0.0000,16.0000,800.0000,500.0000,"INR",12800.0000,8000.0000,4800.0000,"No",""
"2026-02-27","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","AU",4.0000,0.0000,4.0000,475.0000,312.0000,"INR",1900.0000,1248.0000,652.0000,"No",""
"2026-02-27","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","HDFC",2.0000,0.0000,2.0000,500.0000,312.0000,"INR",1000.0000,624.0000,376.0000,"No",""
"2026-02-27","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","ICICI",17.0000,0.0000,17.0000,399.0000,312.0000,"INR",6783.0000,5304.0000,1479.0000,"No",""
"2026-02-27","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","IDFC Bank",2.0000,0.0000,2.0000,350.0000,312.0000,"INR",700.0000,624.0000,76.0000,"No",""
"2026-02-27","Feb 2026","121648735971","Templehof Lounge","Berlin","Germany","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,65.5948,"USD",50.0000,65.5948,-15.5948,"No",""
"2026-02-27","Feb 2026","123898837928","Travel Club Lounge","Kuching","Malaysia","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,45.0422,"USD",50.0000,45.0422,4.9578,"No",""
"2026-02-27","Feb 2026","133716631217","Plaza Premium First gate 1","Hong Kong","China","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,23.9500,73.0000,"USD",23.9500,73.0000,-49.0500,"No",""
"2026-02-27","Feb 2026","133716631217","Plaza Premium First gate 1","Hong Kong","China","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,1.0000,1.0000,36.0000,73.0000,"USD",36.0000,73.0000,-37.0000,"No",""
"2026-02-27","Feb 2026","135129770754","INEJ Digital Lounge","Mumbai","India","","Railways Lounge","Railways Lounge","ICICI",28.0000,0.0000,28.0000,530.0000,440.0000,"INR",14840.0000,12320.0000,2520.0000,"No",""
"2026-02-27","Feb 2026","135761566836","Aspire Lounge","Nairobi","Kenya","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,48.0000,"USD",38.0000,48.0000,-10.0000,"No",""
"2026-02-27","Feb 2026","138598498507","Todd English","Abu Dhabi","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,49.3138,"USD",32.3500,49.3138,-16.9638,"No",""
"2026-02-27","Feb 2026","158245061117","SH Premium Lounge Tan Son Nhat","Ho Chi Minh City","Vietnam","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,34.5000,"USD",100.0000,69.0000,31.0000,"No",""
"2026-02-27","Feb 2026","158245061117","SH Premium Lounge Tan Son Nhat","Ho Chi Minh City","Vietnam","Domestic","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,34.5000,"USD",28.1500,34.5000,-6.3500,"No",""
"2026-02-27","Feb 2026","158556152497","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",9.0000,0.0000,9.0000,50.0000,46.0287,"USD",450.0000,414.2579,35.7421,"No",""
"2026-02-27","Feb 2026","158556152497","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,46.0287,"USD",28.1500,46.0287,-17.8787,"No",""
"2026-02-27","Feb 2026","158781983082","Miracle Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,46.0287,"USD",150.0000,138.0860,11.9140,"No",""
"2026-02-27","Feb 2026","160695062525","Aspire Lounge","Zurich","Switzerland","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,61.5490,"USD",29.2000,61.5490,-32.3490,"No",""
"2026-02-27","Feb 2026","163350792004","Anadolujet Primeclass Lounge","Ankara","Turkey","Domestic","Global Lounge","Global Lounge","ETT",5.0000,0.0000,5.0000,50.0000,59.2751,"USD",250.0000,296.3754,-46.3754,"No",""
"2026-02-27","Feb 2026","178116573912","Plaza Premium Lounge","Macau","China","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,45.0000,"USD",36.0000,45.0000,-9.0000,"No",""
"2026-02-27","Feb 2026","215615569054","Amedee Maingard Lounge","Mauritius","Mauritius","International","Global Lounge","Global Lounge","ETT",17.0000,0.0000,17.0000,50.0000,58.0000,"USD",850.0000,986.0000,-136.0000,"No",""
"2026-02-27","Feb 2026","215782694477","Pearl Lounge","Sharm el Sheikh","Egypt","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,48.0000,"USD",100.0000,96.0000,4.0000,"No",""
"2026-02-27","Feb 2026","219573392925","Marhaba Lounge","Zurich","Switzerland","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,55.6950,"USD",50.0000,55.6950,-5.6950,"No",""
"2026-02-27","Feb 2026","222251877025","Extime Business Lounge","Almaty","Kazakhstan","International","Global Lounge","Global Lounge","ETT",35.0000,0.0000,35.0000,50.0000,65.0400,"USD",1750.0000,2276.4000,-526.4000,"No",""
"2026-02-27","Feb 2026","228309986045","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",10.0000,0.0000,10.0000,50.0000,46.0287,"USD",500.0000,460.2866,39.7134,"No",""
"2026-02-27","Feb 2026","228309986045","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,28.1500,46.0287,"USD",84.4500,138.0860,-53.6360,"No",""
"2026-02-27","Feb 2026","234536475882","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",16.0000,0.0000,16.0000,50.0000,46.0287,"USD",800.0000,736.4585,63.5415,"No",""
